일자,제목,키워드,감정라벨,감정점수
2021-01-01,[매경데스크] 디지털테크 기업이 답해야할 것들,"디지털,테크,기업,것들,새해,다짐,아들,녀석,디지털화,거대,플랫폼,기업,알고리즘,아들,구출,아날로그,감성,공유,욕심,디지털,테크,기업,데스크,이율배반적,부모,마음,판단,위로,2년,초등학교,입학,꼬마,유튜브,동영상,게임,얼굴,정도,모습,충격,게이츠,스티브,잡스,재산,자녀,아이패드,스마트폰,생각,탈디지털,저항,궤도,수정,극복,대상,화두,고민,생각,디지털,테크,기업,과도,집중,분열,진원지,코로나19,팬데믹,불균형,구글,페이스북,아마존,애플,빅테크기업,예상,초호황,비즈니스,모델,인간,의존,대박,다수,콘택트,일자리,자리,언택트,이익,극대화,구조,재택근무,식당,온라인,배달,업체,극장,폐쇄,온라인,개봉,OTT업체,시내,매장,대체,온라인,쇼핑몰,이익,차원,자유,평등,투명,세상,히피,문화,실리콘밸리,주도,빅테크,변심,걱정,사이버,공간,필터,세상,필터,순간,인간,자신,의견,지속적,재확인,확신,필터,첨단,인공,지능,착각,범람,정보,홍수,가짜뉴스,스마트폰,존재,전락,첨단기술,공개,알고리즘,노하우,포장,주가,대마불사,Big,Fail,오만,월가,모습,연상,세계,디지털,테크,현장,첨단기술,오만,반격,본격화,조짐,빅테크,인류,통합,인류,시야,극단,분열,목소리,이익,집중,인간,정보,집중,역작용,주장,최고경영진,디지털,테크,기업,최고,경영진,새해,화두,얘기,개인,데이터,소유,빅테크기업,독과점,여파,디지털,전쟁,의견,통제,급성장,정부,규제,필요성,소리,혁신,소리,산업,현실,소리,비아냥,반응,분기,역대,최고,실적,질주,혁신,분열,테크기업,최고,디지털,테크,기업,최고경영자,20년,아이디어,회사,대박,불가능,사람,해답,혁신가들,세대,혁신가,탄생,공정,경쟁,사업,실력,승부,세상,경쟁",neutral,2.9999460599938175
2021-01-02,"""LG디스플레이, 강세 유지 전망 실적 개선 기대감""","LG디스플레이,전망,강세,유지,실적,개선,기대감,LG디스플레이,상반기,개선,LCD,사업,강세,유지,전망,SK,증권,LG디스플레이,투자의견,매수,유지,목표주가,2만,상향,SK증권,부족,LCD,공급,상반기,지속,가능성,연구원,김영우,SK,증권,LG디스플레이,LCD,액정표시장치,TV,활황,LCD,패널,2021년,가동,일본,NEG,Nippon,Electric,Glass,정전,사태,글래스,공급,부족,긍정,영향,전망,미국,하원,성인,달러,지급,경기부양책,통과,강세,전방,수요,긍정적,전망,요소,애플,아이폰,판매,중소형,올레드,판매,예상,아이폰,판매량,18~20%,성장,전망,이동,통신,생산,설비,부족,투자,상황,지적,대형올레드,미니LED,QLED,조합,LCD진영,도전,예상,연구원,광저우,올레드,공장,생산량,확대,공급량,상황,수요,창출,보급,올레드,TV,전략,공격,가격,예상",positive,4.999655311366951
2021-01-03,"LG디스플레이 목표가 줄상향 ""실적 턴어라운드 기대""","LG디스플레이,줄상향,실적,턴어라운드,향상,LCD,판매,가격,OLED,가동,증가,신금투,2만,제시,LG디스플레이,LCD,패널,가격,상승,OLED,가동,증가,실적,턴어라운드,전망,증권가,조정,주가,상향,한국,거래소,외국인,기관투자자,31일,LG,디스플레이,주식,290억,435억,원어치,LG디스플레이,종목,매수,상위,이름,주가,21%,급등,LCD,TV,패널,가격,실적,증가,기대감,풀이,수익,확보,중요,변수,LCD,TV,패널,가격,통상적,비수기,상반기,영업이익,개선,전망,LCD,패널,가격,상승세,1분기,예상,TV,중심,LCD,판매,호조세,정전,일본,NEG,유리,기판,핵심,부품,드라이버,IC,PMIC,공급,부족,수급,LCD,패널,타이트,유기,발광,다이오드,OLED,가동,신규,라인,물량,최대,80%,증가,투자,매력,3분기,중국,광저우,OLED,양산,물량,증가,예측,판매,가격,모바일,OLED,출하량,증가,기대감,연구원,김영우,SK,증권,플라스틱,OLED,최대,고객,애플,아이폰12,판매,호조,18~20%,전년,대비,18~20%,가량,성장,추정,중국,BOE,애플,공급망,진입,가능,요인,전망치,연간,실적,전망,상향조정,금융,정보,업체,에프앤가이드,증권가,LG디스플레이,영업이익,6120억,예상,영업,이익,전망,4718억,비교,개선,구체적,한화투자증권,LG디스플레이,실적,추정,상향,대비,71%,7055억,제시,신한금융투자,1조,추정치,7880억,27%,목표주가,상향,조정,제시,IBK투자증권,직전,13%,2만,제시,한화투자증권,직전,21%,2만,제시,신한금융투자,2만,5%,연구원,김운호,IBK,투자,증권,영업,이익,시장,예상,상회,LCD,패널,가격,상승세,가동,OLED,신규,라인,외형,성장,발판,마련,설명",positive,4.999640992151399
2021-01-04,"SK하이닉스, 수요ㆍ공급 모두 뒷받침해주는 업황 호조 ‘목표가↑’-유진투자증권","SK하이닉스,수요,공급,뒷받침,업황,호조,유진투자증권,유진투자증권,SK,하이닉스,예상,양호,수요,공급,가격,반등,전망,판단,목표주가,12만,14만,상향,투자,의견,매수,유지,연구원,이승우,유진투자증권,전반,수요,호조세,지속,PC,수요,견조,추세,예상,수요,애플,아이폰,예상,상황,지난달,마이크론,대만,공장,정전,사고,발생,공급,상황,DRAM,가격,전망,상향,요인,시클리컬,경기민감주,업종,특성,감안,제품,가격,구간,방향,변화,밸류에이션,집착,공격적,투자,전략,조언,연구원,SK하이닉스,시가,총액,기업,영업,이익,증가,5위,주가,상승,실적,개선,평가,의미,전망",positive,4.99962661499012
2021-01-04,"SK하이닉스, IT 수요 호조세 지속 목표가↑-유진","SK하이닉스,수요,호조세,지속,유진,유진투자증권,SK,하이닉스,전반,수요,호조세,목표주가,12만,14만,조정,16.7%,상향,투자의견,매수,유지,연구원,이승우,유진투자증권,예상,PC,수요,견조,추세,수요,애플,아이폰,예상,상회,전반,수요,호조세,지속,공장,마이크론,대만,정전,사고,공급,예상,비교,전망,디램,가격,상향,요인,설명,연구원,변화,요인,전망치,SK,하이닉스,실적,전망,멀티플,상향,시클리컬,업종,특성,감안,가격,제품,구간,방향,변화,밸류에이션,집착,공격적,투자,전략,강조,SK하이닉스,31조,매출,영업,이익,전년,대비,증가,18%,,81%,주가,1년,26%,상승,연구원,시가,총액,기업,기업,영업,이익,증가,5위,랭크,주가,상승,꼴찌,기록,실적,개선,평가,가능성,사이클,메모리,상승세,예상,반도체,업황,글로벌,경제,대비,과도,정도,개선,달러,약세,2020년,평균,1080~1090원,감안,시장,SK하이닉스,실적,측면,설명,연구원,SK하이닉스,매출,33조,영업이익,6조,전년,대비,증가,6%,,40%,시장,평균,실적,전망,가격,방향,구간,진입,실적,조언",positive,4.99960047906643
2021-01-04,"[리포트 브리핑]SK하이닉스, 'DRAM 가격의 방향 변화 가능성이 갖는 의미는?' 목표가 140,000원 - 유진투자증권","SK하이닉스,DRAM,가격,가능성,방향,변화,가능,의미,140,000원,유진투자증권,로보뉴스,유진투자증권,SK,하이닉스,DRAM,가격,가능성,방향,변화,가능,의미,투자,의견,BUY,유지,신규,리포트,발행,140,000원,기준,전일,종가,종목,주가,대비,18.1%,추가,상승,여력,해석,가능,SK,하이닉스,리포트,유진투자증권,SK하이닉스,예상,PC,수요,견조,추세,수요,애플,아이폰,예상,상회,전반,수요,호조세,지속,공장,마이크론,대만,정전,사고,공급,예상,비교,전망,DRAM,가격,상향,요인,메모리,사이클,상승세,예상함,유진투자증권,SK,하이닉스,실적,매출,31.7,영업,이익,4.9,전년비,증가,18%,,81%,주가,1년,26%,상승,매출,33.6,6%,영업이익,6.9,40%,시장,평균,실적,전망,SK,하이닉스,직전,대비,변동,상향조정,120,000원,140,000원,16.7%,유진투자증권,1년,최고,최고,제시,애널리스트,유진투자증권,이승우,종목,제시,140,000원,발행,유진투자증권,직전,대비,16.7%,증가,가격,1년,종목,유진투자증권,제시,제시,하락,최저,98,000원,제시,리포트,상승,가격,140,000원,제시,SK하이닉스,컨센서스,비교,평균,134,167원,평가,유진투자증권,긍정,대비,컨센서스,낙관,변화,3개,상향,조정,증권사,유진투자증권,제시,140,000원,6개월,4.3%,대비,4.3%,증권사,최고,케이프투자증권,160,000원,12.5%,유진투자증권,증권사들,SK하이닉스,주가,비교,평가,의미,참고,6개월,증권사,평균,134,167원,평균,직전,평균,대비,19.5%,상승,SK하이닉스,주가,증권사들,전체적,낙관적,기사,뉴스핌,금융,AI,전문,기업,씽크풀,공동,알고리즘,기사,자동,생성,실시간,작성",neutral,3.0568016171455383
2021-01-05,[자이앤트레터] 버핏 베이조스 다이먼이 뭉쳤는데 실패? 의료벤처 경영중단,"버핏,베이조스,다이먼,실패,의료,벤처,경영,중단,한파,코스피,한국,증시,새해,거래일,뉴욕증시,냉기,백신,중국발,코로나바이러스,COVID-,변이,악재,이야기들,개장,1.,새해,뉴욕증시,하루,3대,악재,2.,테슬라,질주,50만,주가,3.,테슬라,시장,자율주행,전기차,열풍,SPAC,투자,4.,헤이븐,버핏,베이조스,다이먼,의료벤처,5.,랠리,트럼프,리틀,백악관,공보국장,투자,6.,상원,결선,투표,관전,포인트,달러,약세,새해,개장,뉴욕증시,하루,3대,악재,새해,거래일,거래일,뉴욕,증시,분위기,전반적,대표,주가,지수,1%이상,유럽증시,상승,마감,다행,분위기,중국발,코로나바이러스,COVID-,확산,영국,전국,봉쇄,선언,4일,현지시간,글로벌,증시,당장,가지,변수,부각,미국,조지아주,선거,상원,의원,선거,증가,영국,코로나19,변종,결정,전국,봉쇄,고조,합의,위반,수위,석유,OPEC,연기,원유,생산량,결정,회의,미국,대통령,공화당,소속,도널드,트럼프,정부,전화,대선,부정,청탁,소식,5일,현지시간,조지아주,직전,상원,결선,투표,공화당,불리,소식,조지아주,선거,상원,다수당,결정,중요,기점,뉴욕증시,공화당,결선투표,승리,긍정적,한편,민주당,승리,전망,분위기,이날,뉴욕,증시,중심,제조업,다우존스,산업,평균,지수,1.25%,3만,대형주,중심,스탠더드앤드푸어스,S&P,지수,1.48%,3700.65,중심,나스닥,종합,주가,지수,1.47%,1만,기업,정보,공룡,애플,AAPL,2.47%,아마존,AMZN,2.16%,마이크로소프트,MSFT,2.13%,페이스북,FB,1.54%,주가,하락,이란,이날,우라늄,농축,농도,20%,작업,이란,위기,이란,대변,이란,정부,알리,라비에이,방송,이날,이란,농도,우라늄,농축,20%,절차,포르,농축시설,시작,국제원자력기구,IAEA,확인,20%,이란,JCPOA,공동행동계획,제한,농축,한도,수준,이란,혁명,수비대,걸프,해역,페르시아만,한국케미,한국,선박,나포,미국,긴장,구도,리스크,중동,지정학,고조,상황,OPEC,석유수출국기구,비회원,산유국,협의체,원유,생산량,합의,회의,연기,소식,사우디아라비아,OPEC,맏형,기조,생산량,감축,러시아,생산량,이견,바람,회의,2월,영국,한편,총리,보리스,존슨,대국민,연설,자정,전국,봉쇄,중국발,코로나19,본격적,세계,전국,봉쇄,코로나19,확산,리스크,중동,지정학,이날,뉴욕상업거래소,NYMEX,선물시장,원유,서부,테가스산,WTI,2월,직전,거래일,1.9%,47.62달러,마감,런던,ICE,선물,거래소,브렌트유,1.5%,달러,기록,한국,국민,주식,테슬라,질주,50만,주가,한국,기관,투자자,서학개미,해외증시,투자,개인,투자자,사이,1위,매수,인기,테슬라,미국,전기차,4일,현지시간,뉴욕증시,테슬라,TSLA,주가,직전,거래일,3.42%,1주,729.77달러,79만,거래,판매량,50만,예상,주가,50만,주가,테슬라,전기차,판매량,소비자,인도,기준,49만,50만,목표치,중국발,코로나바이러스,COVID-,사태,판매량,18만,분기,사상,최고,기록,시장,평가,결과,모양,테슬라,주식,90달러,월가,투자,은행,JP,모건,이날,주가,이날,105달러,긍정적,영향,이날,JP,모건,투자의견,매도,유지,4분기,10~12월,테슬라,전기차,인도,실적,반영,예측치,상향,설명,테슬라,시가,총액,6917억,달러,749조,기록,다우존스마켓데이터,테슬라,시가총액,1000억,달러,2000억,달러,2000억,달러,3000억,달러,13일,달러,27일,달러,63일,6000억,달러,8일,전문지,테슬라,테슬매니안,헐리우드,유명,배우,크루즈,스페이스X,유인우주,드래건,탑승,우주,비행,보도,눈길,스페이스X,세계,민간,우주선,발사,창업자,최고경영자,일론,머스크,스페이스,창업자,최고,경영자,CEO,언급,항공우주국,미국,항공,우주국,NASA,크루즈,정거장,국제,우주,ISS,영화,제작,민간우주탐사업체,스페이스X,테슬라,공동,창업자,최고경영자,CEO,일론,머스크,창업,CEO,기업,열풍,테슬라,투자,스페이스,기대감,반영,제2,테슬라,시장,자율주행,전기차,열풍,SPAC,투자,열풍,테슬라발,차세대,자동차,투자,열풍,4일,현지시간,뉴욕증시,기업인수목적회사,SPAC,인터프라이빗,종목코드,IPV,주가,직전,거래일,12.95%,16.40달러,마감,전기차,상관,회사,합병,우회상장,라이다,센서,업체,아에바,홍콩,헤지,펀드,2억,달러,투자,소식,아에바,가치,시장,평가,30억,달러,업체,엔지,애플,출신,공동,창업,라이다,자량,주변,환경,부품,레이저,감지,요소,자율,주행차,핵심,애플,자율,주행차,출시,미지수,애플카,라이다,센서,장착,소식,한편,납품업체,애플,아이폰,유명,테크놀로지,대만,폭스콘,중국,전기,자동차,스타트업,바이튼,전략,협력,소식,4일,현지시간,중국,바이튼,성명,1~3월,M-바이트,자사,모델,바이트,대량,생산,협력,계약,통신,이날,블룸버그,폭스콘,2억,달러,2165억,벤처,투자,공식적,언급,상태,폭스콘,애플,의존도,사업,다각화,차원,비트코,랠리,트럼프,리틀,백악관,공보국장,투자,달러,새해,3만,달러,암호,화폐,대장,비트코,시세,분위기,비트코,시세,24시간,한국,시간,기준,7%정도,3만,달러,기록,달러,한국증시,위지트,비덴트,우리기술투자,암호,화폐,관련주,비트코,거품,논란,4일,현지시간,미국,헤지펀드,투자사,스카이브리지,30억,달러,규모,비트코,투자,펀드,출시,회사,3100억,달러,어치,비트코인,보유,트럼프,리틀,측근,도널드,트럼프,미국,대통령,앤서니,스카라무치,백악관,공보국장,창업,스카라무치,원래,암호화폐,회의적,스탠리,드루켄밀러,존스,튜더,분들,비트코인,투자,페이팔,PYPL,0.97%,스퀘어,SQ,1.58%,핀테크업체들,자사,플랫폼,비트코,거래,마음,비트코인,급등락,암호,화폐,시세,손실,펀드,포트폴리오,비트코,노출,비중,1%,확장,생각,헤지,펀드,리서치,암호,화폐,투자,헤지,펀드사,수익,52%,1년,기간,대비,투자,수익,156%,급증,비트코인,인기,채굴,업체,주가,뉴욕,증시,비트디지털,BTBT,33.59%,마라톤특허,MARA,5.46%,급등,라이엇블록체인,RIOT,3.00%,하락,업체,주가,1주일,변동성,투자,주의,굿바이,헤이븐,버핏,베이조스,다이먼,의료벤처,투자,귀재,회장,워런버핏,버크셔해서웨이,플랫폼,세계,최대,온라인,상거래,아마존,창업자,최고경영자,제프,베이조스,창업자,최고,경영자,CEO,투자,은행,JP모건,제이미,다이먼,CEO.,의료,벤처,회사,경영,중단,4일,현지시간,건강,안식처,헬스,의료,벤처,업체,헤이븐,운영,중단,버크셔,BRK.B,1.58%,아마존,AMZN,2.16%,JP모건,JPM,0.88%,근무,직원들,업체,공동,비용,출자,의료,서비스,다이먼,CEO,아이디어,창립,업체,협력,유지,입장,아마존,2019년,시애틀,직원들,시애틀,직원,가상,진료,클리닉,모바일,서비스,간호사,직원,파견,방안,검토,개별적,11월,직원,가입,회원,대상,서비스,온라인,약국,출시,별도,사업,준비,조지아주,상원,의원,결선,투표,관전,포인트,달러,약세,5일,현지시간,미국,조지아주,상원,의원,결선투표,상관,애플,아마존,페이스북,투자,중요,변수,하원,민주당,장악,435석,민주당,상원,공화당,50석,민주당,48석,확보,상황,2석,다수당,조지아주,결선,투표,결과,정보기술,주가,공룡,기업,미국,달러,국채,가격,움직임,미국,달러화,약세,전망,공통적,상대적,기조,원화,강세,예상,가능,민주당,2석,상원,다수석,존재,위주,사실,민주당,부양책,추가,경기,법인세,인상,인프라,지원금,규모,정당,실질적,투표권한,부통령,민주당,카말라,해리스,부통령,당선자,결선투표,조지아주,상원,결선,투표,정당,전체적,결국,민주당,승리,상황,주식시장,부정적,전망,오펜하이머,증권,민주당,승리,스탠더드앤드푸어스,S&P,지수,중심,주식,시장,시세,10%,전망,인버니스카운슬,최고투자전략가,그리스키,최고,투자,전략가,블루웨이브,민주당,하원,다수당,전문,투자자,거래,중개인들,공격적,주식,매도,국채,제프리스,증권,연구원,크리스,우즈,부양책,규모,재무부,재정,조달,국채,발행,국채,가격,수익률,언급,실물,경제,민주당,민주당,부양책,경제,회복,의견,텔베켄캐피털,최고경영자,마이클,퍼브스,최고,경영자,CEO,민주당,승리,시나리오,달러화,가치,법인세,인상,성장,둔화,언급,민주당,당선자,법인세,인상,독점,규제,친환경,정책,강조,금융,정유사,기업들,화석,에너지,기업,바이든,당선자,과거,법인세율,21%,28%,인프라,달러,지출,환경,석유,기업,보조금,입장,정부,부양책,경기,예정,민주당,주도,하원,통과,지원,대상,항공,중소형,유통업체들,호재,의회,8920억,달러,규모,임시,경기,부양,법안,통과,당선자,지원액,취임,부양책,계약금,수준,공화당,2석,주식,시장,긍정적,입장,일례,오안,증권,전략가,에드워드,모야,시장,수석,투자자들,포트폴리오,수정,규모,경기,부양책,시나리오,민주당,승리,발행,재무,국채,상대적,국채,수익,가능성,전문가들,판단,공화당,생각,규모,경기,부양책,민주당,단기적,가시적,효과,리스크,법인세,인상,측면,경제,성장,긍정적,평가,결과,금요일,유명,도박,사이트,프레딕틀트,도박사들,공화당,승리,지위,상원,다수당,유지,가능성,평균,60%",neutral,2.8921004196454305
2021-01-07,[GAM] '음악은 영원하다'...포스트-팬데믹 주목할 뮤직 종목,"음악,영원,포스트,팬데믹,주목,뮤직,종목,편집자,기사,08시,투자,해외,주식,도우미,GAM,Global,Asset,Management,출고,프리미엄,기사,GAM,회원,가입,종목,해외,프리미엄,기사,무료,김선미,코로나19,COVID-,팬데믹,기회,스트리밍,서비스,음악,산업,부진,양상,성장일로,산업,디지털,음악,팬데믹,방해,스트리밍,비디오,성숙,산업,디지털,음악,산업,매출,2019년,90억,달러,팬데믹,산업,스트리밍,서비스,급성장,디지털,음악,백신,상용,차질,볼륨,예상,디지털,음악,최대,장점,변화,적응력,디지털,음악,카세트,테입,MP3,스트리밍,진화,팬데믹,적응력,과시,투자,전문,매체,인베스,터플레이스,음악,산업,투자,관심,종목,제시,스포티파이,로고,스포티파이,Spotify,NYSE,SPOT,스트리밍계,글로벌,음원,스트리밍,넷플릭스,스포티파이,주가,오리지널,독점,콘텐츠,110%,급등,110%,스포티파이,애초,음반사,경쟁,승산,판단,팟캐스트,올인,결과,금광,스포티파이,로건,웨스트,카다시안,거물,뮤지션,독점,계약,오리지널,콘텐츠,제작,콘텐츠,제공,스포티파이,가입자,광고프리,유료,증가,사용자,여름,기준,50%,가량,유료,가입자,애플,Apple,NASDAQ,AAPL,애플,전기차,다각,기업,성장,근본,디지털,음악,개척자,혁신자,출발,애플,아이팟,아이튠스,음악,산업,파괴자,애플,소비자들,음악,방식,뮤지션들,음악,시장,방식,전기차,영역,확장,애플,디지털,음악,광범위,성장,생태계,확장,애플,선례,성장,경쟁사들,애플,디지털,음악,자리,의향,애플,음악,종목,호조,아이폰,판매,지속,애플TV,콘텐츠,오리지널,음원,콘텐츠,가능,아마존,Amazon,NASDAQ,AMZN,아마존,단계,유료,회원,프로그램,스포티파이,유사,아마존,무료,제한,서비스,차이,언리미티드,아마존,뮤직,업그레이드,6000만,가량,작품,통째,애플,아마존,종목,100%,음악,아마존,산업,디지털,음악,주력,불투명,아마존,아이폰,음악,산업,역할,매개,아마존,주식,투자,아마존,뮤직,주가,요인,텐센트,홀딩스,Tencent,Holdings,OTC,TCEHY,텐센트,홀딩스,자회사,텐센트,뮤직,Tencent,Music,NYSE,TME,중국판,스포티파이,월간,사용자,10억,텐센트,메신저,위챗,메신,텐센트,뮤직,생태계,확장,텐센트,광범위,음원,프랑스,미디어,그룹,비방디,Vivendi,유니버설뮤직그룹,Universal,Music,Group,워너뮤직,Warner,Music,지분,인수,투자,확대,일로,텐센트,홀딩스,주가,40%,급등,중국,정부,인터넷,테크놀로지,규제,강화,만큼,역풍,리스크,시리우스,XM,Sirius,XM,NASDAQ,SIRI,시리우스,XM,가지,난제,직면,팬데믹,재택근무,확산,판매,신규,차량,급감,통근,여행,이용,장거리,차량,여행,오디오,수요,시리우스,XM,배우,계약,대표,방송인,배우,방송인,하워드,스턴,프로그램,독점,방송,종료,갱신,실존,위기,표면,팬데믹,매출,반등,성공,수익률,연속,플러스,투자,수익,기록,비방디,Vivendi,파리증권거래소,VIVHY,비방디,자회사,유니버설뮤직그룹,UMG,음원,판권,소유,스트리밍,뮤직,서비스,매출,증가,수익원,UMG,아리아,그란데,빌리,아일리시,인기,뮤지션들,음원,비틀스,딜런,클래식,음원,텐센트,10%,UMG,지분,10%,추가,확보,움직임,그간,부진,비방디,주가,플러스,전환,텐센트,거래,성사,UMG,아시아,시장,진출,확대,워너뮤직,Warner,Music,NYSE,WMG,워너뮤직,여름,투자자,뉴욕증권거래소,상장,연말,성적,이륙,실패,평가,팬데믹,기간,음반사,타이틀,스트리밍,서비스,매력적,워너뮤직,주가,데뷔,30달러,달러,센트,23%,수준,2020년,마감,상장,허니문,모간스탠리,워너뮤직,투자의견,상향,조류,시사,모간스탠리,음악,배경,중요,틱톡,펠로톤,이용,워너뮤직,수혜,설명",neutral,2.999928379394987
2021-01-07,"실리콘웍스, 디스플레이 업황 호조에도 ‘저평가’...목표가↑-신한금융투자","실리콘웍스,호조,디스플레이,업황,평가,신한금융투자,신한금융투자,실리콘웍스,호조,디스플레이,업황,호조,평가,매력,주목,목표주가,8만,상향,7일,연구원,소현철,신한금융,투자,실리콘웍스,OLED,모멘텀,강세,LCD,TV,패널,가격,디스플레이,업황,호조,영업,이익,전년,추정,33.5%,증가,다변화,파운드리,외주,다변,원가,부담,주목,목표주가,예상,주당손,이익,EPS,7328원,주가,11.3배,적용,대비,예상,실적,대비,8.7배,16.0배,대만,노바텍,하이맥스,대비,평가,주가,여력,추가,상승,설명,신한금융투자,애플,아이폰,판매,호조,아이폰,기대감,출하량,아이폰,OLED,패널,대비,80%,증가,1.6,1.8,대로,예상,일본,NEG,정전,사고,부족,D-DIC,공급,LCD,부품,공급,부족,강세,LCD,TV,패널,가격,상반기,지속,전망",positive,4.999639601257513
2021-01-07,"[리포트 브리핑]실리콘웍스, '디스플레이 업황 호조에 올라타자' 목표가 83,000원 - 신한금융투자","실리콘웍스,호조,디스플레이,업황,타자,83,000원,신한금융투자,로보뉴스,신한금융투자,실리콘웍스,호조,디스플레이,업황,타자,투자,의견,BUY,유지,신규,리포트,발행,83,000원,기준,전일,종가,종목,주가,대비,29.5%,추가,상승,여력,해석,가능,실리콘웍스,리포트,신한금융투자,실리콘웍스,애플,아이폰,판매,호조,아이폰,기대감,일본,NEG,정전,사고,부족,D-DIC,공급,LCD,부품,공급,부족,LCD,TV,패널,가격,강세,상반기,지속,전망,TV,업체,확대,미니,LED,TV,판매,공격적,추진,65인치,지속,전망,신한금융투자,4분기,비수기,전략,고객향,POLED,반도체,수요,증가,매출액,1.9%,QoQ,47.8%,YoY,영업,이익,23.6%,QoQ,47.3%,YoY,컨센서스,영업이,상회,전망,매출액,17.6%,YoY,영업,이익,35.5%,YoY,성장세,지속,실리콘웍스,직전,대비,변동,상향조정,73,000원,83,000원,13.7%,신한금융투자,1년,최고,최고,제시,애널리스트,신한금융,투자,소현철,종목,제시,83,000원,발행,신한금융투자,직전,대비,13.7%,증가,가격,1년,종목,신한금융투자,제시,제시,하락,최저,43,000원,제시,리포트,상승,가격,83,000원,제시,실리콘웍스,컨센서스,비교,평균,69,300원,신한금융투자,긍정,평가,대비,컨센서스,낙관,변화,3개,상향,조정,증권사,신한금융,제시,83,000원,6개월,증권사,증권사,수준,평균,19.8%,대비,19.8%,신한금융투자,제외,증권사,최고,KB증권,75,000원,10.7%,신한금융투자,실리콘웍스,방향,긍정적,평가,의미,참고,6개월,증권사,평균,69,300원,평균,직전,평균,대비,38.6%,상승,실리콘웍스,주가,증권사들,전체적,낙관적,기사,뉴스핌,금융,AI,전문,기업,씽크풀,공동,알고리즘,기사,자동,생성,실시간,작성",positive,4.999659865425201
